country,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,obs_value,sex,unit_multiplier,unit_of_measure,observation_status,observation_confidentaility,time_period_activity_related_to_when_the_data_are_collected,current_age
Italy,IT,ITA,380,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2014,50,Total,Units,%,Estimated value,,,15 years old
Italy,IT,ITA,380,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2015,56,Total,Units,%,Estimated value,,,15 years old
Italy,IT,ITA,380,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2016,53,Total,Units,%,Estimated value,,,15 years old
Italy,IT,ITA,380,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2017,50,Total,Units,%,Estimated value,,,15 years old
Italy,IT,ITA,380,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2018,41,Total,Units,%,Estimated value,,,15 years old
Italy,IT,ITA,380,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2019,53,Total,Units,%,Estimated value,,,15 years old
Italy,IT,ITA,380,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2020,27,Total,Units,%,Estimated value,,,15 years old
Italy,IT,ITA,380,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2021,32,Total,Units,%,Estimated value,,,15 years old
Italy,IT,ITA,380,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2022,39,Total,Units,%,Estimated value,,,15 years old
Italy,IT,ITA,380,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2023,46,Total,Units,%,Estimated value,,,15 years old
Jamaica,JM,JAM,388,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2018,8,Total,Units,%,Estimated value,,,15 years old
Jamaica,JM,JAM,388,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2019,9,Total,Units,%,Estimated value,,,15 years old
Jamaica,JM,JAM,388,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2020,4,Total,Units,%,Estimated value,,,15 years old
Jamaica,JM,JAM,388,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2021,2,Total,Units,%,Estimated value,,,15 years old
Jamaica,JM,JAM,388,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2022,2,Total,Units,%,Estimated value,,,15 years old
Jamaica,JM,JAM,388,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2023,8,Total,Units,%,Estimated value,,,15 years old
Japan,JP,JPN,392,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2013,15,Total,Units,%,Estimated value,,,15 years old
Japan,JP,JPN,392,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2014,1,Total,Units,%,Estimated value,,,15 years old
Japan,JP,JPN,392,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2015,0.5,Total,Units,%,Estimated value,,,15 years old
Japan,JP,JPN,392,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2016,0.3,Total,Units,%,Estimated value,,,15 years old
Japan,JP,JPN,392,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2017,0.3,Total,Units,%,Estimated value,,,15 years old
Japan,JP,JPN,392,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2018,0.8,Total,Units,%,Estimated value,,,15 years old
Japan,JP,JPN,392,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2019,2,Total,Units,%,Estimated value,,,15 years old
Japan,JP,JPN,392,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2020,7,Total,Units,%,Estimated value,,,15 years old
Japan,JP,JPN,392,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2021,26,Total,Units,%,Estimated value,,,15 years old
Japan,JP,JPN,392,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2022,35,Total,Units,%,Estimated value,,,15 years old
Japan,JP,JPN,392,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2023,35,Total,Units,%,Estimated value,,,15 years old
Kenya,KE,KEN,404,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2020,16,Total,Units,%,Estimated value,,,15 years old
Kenya,KE,KEN,404,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2021,45,Total,Units,%,Estimated value,,,15 years old
Kenya,KE,KEN,404,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2022,17,Total,Units,%,Estimated value,,,15 years old
Kenya,KE,KEN,404,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2023,33,Total,Units,%,Estimated value,,,15 years old
Kiribati,KI,KIR,296,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2023,54,Total,Units,%,Estimated value,,,15 years old
Kyrgyzstan,KG,KGZ,417,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2023,46,Total,Units,%,Estimated value,,,15 years old
Lao People's Democratic Republic,LA,LAO,418,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2021,43,Total,Units,%,Estimated value,,,15 years old
Lao People's Democratic Republic,LA,LAO,418,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2022,25,Total,Units,%,Estimated value,,,15 years old
Lao People's Democratic Republic,LA,LAO,418,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2023,44,Total,Units,%,Estimated value,,,15 years old
Latvia,LV,LVA,428,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2011,58,Total,Units,%,Estimated value,,,15 years old
Latvia,LV,LVA,428,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2012,48,Total,Units,%,Estimated value,,,15 years old
Latvia,LV,LVA,428,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2013,50,Total,Units,%,Estimated value,,,15 years old
Latvia,LV,LVA,428,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2014,48,Total,Units,%,Estimated value,,,15 years old
Latvia,LV,LVA,428,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2015,25,Total,Units,%,Estimated value,,,15 years old
Latvia,LV,LVA,428,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2016,33,Total,Units,%,Estimated value,,,15 years old
Latvia,LV,LVA,428,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2017,35,Total,Units,%,Estimated value,,,15 years old
Latvia,LV,LVA,428,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2018,38,Total,Units,%,Estimated value,,,15 years old
Latvia,LV,LVA,428,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2019,44,Total,Units,%,Estimated value,,,15 years old
Latvia,LV,LVA,428,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2020,45,Total,Units,%,Estimated value,,,15 years old
Latvia,LV,LVA,428,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2021,54,Total,Units,%,Estimated value,,,15 years old
Latvia,LV,LVA,428,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2022,55,Total,Units,%,Estimated value,,,15 years old
Latvia,LV,LVA,428,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2023,71,Total,Units,%,Estimated value,,,15 years old
Lesotho,LS,LSO,426,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2022,58,Total,Units,%,Estimated value,,,15 years old
Lesotho,LS,LSO,426,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2023,64,Total,Units,%,Estimated value,,,15 years old
Liberia,LR,LBR,430,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2020,17,Total,Units,%,Estimated value,,,15 years old
Liberia,LR,LBR,430,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2021,28,Total,Units,%,Estimated value,,,15 years old
Liberia,LR,LBR,430,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2022,29,Total,Units,%,Estimated value,,,15 years old
Liberia,LR,LBR,430,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2023,40,Total,Units,%,Estimated value,,,15 years old
Libyan Arab Jamahiriya,LY,LBY,434,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2023,54,Total,Units,%,Estimated value,,,15 years old
Lithuania,LT,LTU,440,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2017,28,Total,Units,%,Estimated value,,,15 years old
Lithuania,LT,LTU,440,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2018,65,Total,Units,%,Estimated value,,,15 years old
Lithuania,LT,LTU,440,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2019,66,Total,Units,%,Estimated value,,,15 years old
Lithuania,LT,LTU,440,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2020,68,Total,Units,%,Estimated value,,,15 years old
Lithuania,LT,LTU,440,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2021,66,Total,Units,%,Estimated value,,,15 years old
Lithuania,LT,LTU,440,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2022,63,Total,Units,%,Estimated value,,,15 years old
Lithuania,LT,LTU,440,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2023,43,Total,Units,%,Estimated value,,,15 years old
Luxembourg,LU,LUX,442,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2010,16,Total,Units,%,Estimated value,,,15 years old
